Gene,Entrez,Fold change
PRICKLE2,166336,-8.10E-01
CLEC4GP1,440508,-1.65E-01
MTA2,9219,-1.95E-01
CD276,80381,2.67E-01
CMTR1,23070,2.74E-01
LINC00161,118421,-1.12E-01
TRMT12,55039,3.94E-01
SYNPR-AS1,100874016,2.00E-01
MYO3B,140469,9.83E-02
CLHC1,130162,4.40E-01
REXO4,57109,2.62E-01
C15orf65,145788,-3.74E-01
BRK1,55845,-1.66E-01
ITGB5,3693,-1.94E-01
C16orf45,89927,-5.39E-01
GTF2F1,2962,-3.20E-01
LOC401068,401068,3.25E-01
NDUFV1,4723,-3.95E-01
LOC100287105,100287105,-1.24E-01
HIP1R,9026,-4.76E-01
GNG3,2785,-2.34E-01
PKMYT1,9088,1.82E-01
MTERF1,7978,4.11E-01
OTUD7A,161725,-2.34E-01
PCDHB14,56122,6.76E-01
EMC3-AS1,442075,2.67E-01
LINC00474,58483,1.49E-01
CYP2C9,1559,-1.43E-01
FRA10AC1,118924,3.84E-01
TMEM255A,55026,-5.22E-01
ZNF718,255403,2.47E-01
CHRNE,1145,1.23E-01
CLDN19,149461,-1.34E-01
IGSF11-AS1,100506765,-8.88E-02
CSNK1G2,1455,1.79E-01
POLD3,10714,-4.95E-01
DIS3L,115752,3.57E-01
NAPG,8774,-3.94E-01
GSX1,219409,-1.57E-01
ADRB3,155,-1.34E-01
OSBP,5007,-2.83E-01
LINC00347,338864,-1.04E-01
RRN3P2,653390,4.86E-01
LOC100509703,100509703,3.64E-01
AGBL4,84871,-1.18E-01
LINC00328,51152,9.38E-02
SH3RF3-AS1,100287216,7.80E-02
SLC17A1,6568,-8.67E-02
LINC00907,284260,-9.30E-02
HIST2H2AA3,8337,-1.66E-01
SPATA5,166378,3.41E-01
PDCL,5082,1.50E-01
LOC340581,340581,-1.29E-01
F2RL3,9002,-1.17E-01
LOC57399,57399,-1.14E-01
SMARCD2,6603,2.83E-01
MTMR6,9107,3.50E-01
STK32A,202374,-1.70E-01
MAGIX,79917,-2.09E-01
CLN5,1203,5.35E-01
TNFRSF12A,51330,4.52E-01
TMEM35,59353,-8.59E-01
FTO,79068,4.23E-01
SPINK13,153218,1.00E-01
NDUFS6,4726,-2.75E-01
BTBD2,55643,-2.13E-01
NUDT7,283927,1.64E-01
LOC100287331,100287331,1.32E-01
VHL,7428,1.67E-01
MANEAL,149175,4.88E-01
MLK7-AS1,339751,6.30E-01
AVP,551,1.22E-01
SNED1,25992,-1.79E-01
HAS2,3037,4.79E-01
FARP2,9855,-2.87E-01
POU6F2,11281,1.08E-01
CRYZ,1429,4.43E-01
TBC1D19,55296,4.04E-01
OBSL1,23363,-1.48E-01
NDUFA4L2,56901,2.14E-01
LOC100422737,100422737,1.47E-01
CYB561D2,11068,-3.46E-01
SERPIND1,3053,3.84E-01
RNF146,81847,2.30E-01
PCYT1B,9468,-1.21E-01
TM4SF18,116441,3.79E-01
NFIX,4784,2.10E-01
MYBBP1A,10514,1.88E-01
PBX2,5089,2.41E-01
EAPP,55837,-3.49E-01
IRF9,10379,-4.11E-01
AK5,26289,-2.15E-01
LOC100506858,100506858,-1.46E-01
LINC00951,401260,-1.61E-01
ZNF32-AS3,414201,-1.06E-01
LOC646241,646241,1.34E-01
CSN1S2AP,286828,-9.73E-02
ZFP30,22835,3.41E-01
LINC00165,727701,-1.33E-01
ZNF320,162967,2.00E-01
GAS6,2621,-3.84E-01
EAF2,55840,-7.48E-02
SNORA74A,26821,1.03E-01
DNAJC27-AS1,729723,-9.18E-02
P2RY12,64805,-3.68E-01
LRP1B,53353,-1.73E-01
C5orf51,285636,2.69E-01
MTERF4,130916,-1.30E-01
PIDD1,55367,-2.41E-01
FER1L5,90342,1.11E-01
SLC10A2,6555,-5.62E-01
PEX16,9409,2.93E-01
LINC00899,100271722,2.80E-01
EXTL3,2137,1.72E-01
RBM14-RBM4,100526737,2.33E-01
FAM104B,90736,2.70E-01
PPIEL,728448,1.67E-01
FBXO18,84893,1.52E-01
LOC100128281,100128281,-1.03E-01
PCM1,5108,2.40E-01
LINS,55180,-2.41E-01
KLHL2,11275,-2.71E-01
LOC643549,643549,1.24E-01
PXN-AS1,100506649,2.16E-01
MASP1,5648,-2.45E-01
SLC2A2,6514,-1.08E-01
C22orf24,25775,-1.02E-01
SMEK1,55671,1.96E-01
GJC2,57165,-1.36E-01
C14orf93,60686,2.26E-01
PRKAR1A,5573,3.85E-01
PER4,168741,-1.11E-01
RPS29,6235,1.19E-01
RRP8,23378,2.60E-01
SASH3,54440,-4.15E-01
IKBIP,121457,3.12E-01
DSE,29940,-1.13E-01
MYH3,4621,-2.90E-01
NS3BP,171391,-1.15E-01
SIPA1L1,26037,-3.94E-01
ALLC,55821,1.24E-01
SPATA22,84690,-1.18E-01
H1FOO,132243,1.07E-01
MLLT3,4300,4.46E-01
TRIM63,84676,-1.19E-01
DCT,1638,-1.00E-01
STIM2,57620,-2.23E-01
BCAN,63827,3.23E-01
TMEM42,131616,2.86E-01
NCS1,23413,1.71E-01
STX18,53407,-1.84E-01
NBEAP1,606,9.77E-02
RBMS1,5937,8.16E-01
DANCR,57291,4.89E-01
SYCP2,10388,1.28E-01
TUBGCP5,114791,2.80E-01
TIMM23,100287932,3.75E-01
ULK2,9706,-1.71E-01
CLEC11A,6320,2.26E-01
FAM69B,138311,-1.11E-01
ZNF630,57232,1.75E-01
ZNF668,79759,2.22E-01
GABRE,2564,4.87E-01
PTCSC1,100302522,2.72E-01
DPCR1,135656,-1.21E-01
AP4S1,11154,-1.62E-01
SLC51A,200931,-1.59
ZNF165,7718,-7.33E-01
PARP6,56965,3.56E-01
LOC100505820,100505820,-1.23E-01
KLHDC10,23008,1.78E-01
LOC728853,728853,-7.08E-02
GAS8,2622,-1.53E-01
PCGF1,84759,2.55E-01
PANX1,24145,3.25E-01
GHSR,2693,-1.09E-01
CAPN12,147968,3.76E-01
MIR101-1,406893,1.81E-01
TOP1,7150,3.60E-01
ADAMTS9-AS1,101929335,-2.88E-01
TRAV8-3,28683,1.14E-01
ZFR2,23217,1.36E-01
SLC1A5,6510,3.18E-01
STUB1,10273,-2.20E-01
KAZN,23254,-1.32E-01
SLC16A3,9123,-2.27E-01
NUDT6,11162,-4.49E-01
FLJ42627,645644,-2.95E-01
ZBTB12,221527,-1.09E-01
SREK1IP1,285672,-2.44E-01
APBB2,323,5.33E-01
LOC100507501,100507501,1.89E-01
LOC441666,441666,-7.52E-02
ZNF645,158506,-1.23E-01
DEPDC7,91614,8.19E-01
PPM1L,151742,-1.93E-01
MFF,56947,2.78E-01
LAMC2,3918,-5.62E-01
KCNC2,3747,-1.48E-01
CNKSR3,154043,-1.89E-01
GABRA5,2558,-8.05E-02
SAP30,8819,6.57E-01
RHOJ,57381,-1.14E-01
FADS2,9415,1.38E-01
RALGAPA2,57186,-8.96E-02
PTPRK,5796,-3.82E-01
SSTR4,6754,1.72E-01
LOC100506591,100506591,7.34E-01
FAM218A,152756,-9.87E-02
L3MBTL4,91133,7.43E-01
DDX23,9416,1.70E-01
PRKD1,5587,-9.27E-02
ECHDC1,55862,3.29E-01
RPA3OS,729852,3.52E-01
CCL24,6369,1.69E-01
CLEC5A,23601,4.54E-01
FCAMR,83953,-5.22E-01
LOC100505983,100505983,-1.31E-01
SH3YL1,26751,6.54E-01
PPIF,10105,4.94E-01
ACSM5,54988,-8.86E-02
SELO,83642,-2.03E-01
TUBA3C,7278,-1.75E-01
NLRP14,338323,-1.24E-01
IRAK2,3656,-1.27E-01
C5orf42,65250,8.16E-02
LHFPL1,340596,-9.19E-02
CISH,1154,2.36E-01
LOC100049716,100049716,6.97E-01
SHROOM1,134549,-2.72E-01
PGAP3,93210,-5.65E-01
ZCCHC8,55596,1.84E-01
VGLL3,389136,-4.90E-01
HSPB2,3316,-3.67E-01
KGFLP2,654466,-5.33E-01
LRRC4B,94030,-1.43E-01
LMAN2,10960,-1.18E-01
GGT1,2678,-6.23E-01
TSEN54,283989,2.46E-01
LOC100505562,100505562,1.15E-01
PCDHAC1,56135,-9.49E-02
CHST12,55501,3.40E-01
NYX,60506,-2.09E-01
CYP2A7P1,1550,-1.74E-01
SMTNL2,342527,3.21E-01
NCKAP1L,3071,-2.20E-01
CBR3,874,5.28E-01
ARL4A,10124,-3.32E-01
IDNK,414328,-2.37E-01
TMEM219,124446,-2.96E-01
ACTC1,70,-4.86E-01
DSCAML1,57453,-1.75E-01
CCDC28A,25901,2.44E-01
SLC12A9,56996,-1.17E-01
FAM133A,286499,-9.74E-02
CSHL1,1444,1.32E-01
HOXC12,3228,-1.35E-01
RAB2B,84932,-3.06E-01
MARVELD2,153562,4.80E-01
MRPL55,128308,-1.04E-01
DIRC3,729582,-1.40E-01
BICC1,80114,2.31E-01
GSS,2937,3.33E-01
ANKRD34A,284615,-1.78E-01
UBE2Q2,92912,6.79E-01
LRRC31,79782,-7.64E-01
C1orf52,148423,-2.53E-01
LYPLAL1,127018,5.72E-01
ATP7A,538,3.83E-01
PRDX2,7001,1.49E-01
RNF19A,25897,-2.49E-01
SSX1,6756,1.52E-01
SLC25A4,291,-4.52E-01
BTBD17,388419,-1.12E-01
GNRHR2,114814,1.17E-01
DYRK1B,9149,-1.60E-01
CLIP3,25999,-6.32E-01
SQSTM1,8878,-1.14E-01
TCF4,6925,-2.25E-01
STRA6,64220,2.96E-01
CCDC40,55036,-1.32E-01
C1QL1,10882,-9.04E-02
LRCH3,84859,-4.39E-01
RTN4RL1,146760,2.37E-01
FAM178A,55719,-3.19E-01
PP12613,100192379,-1.27E-01
CALHM2,51063,-4.26E-01
LOC285766,285766,-8.55E-02
CREB3L2,64764,-1.13E-01
LOC494150,494150,2.66E-01
EZH1,2145,1.04E-01
SIRPB1,10326,1.46E-01
MBP,4155,-1.58E-01
ZC2HC1B,153918,-1.00E-01
LINC01128,643837,-4.66E-01
PLEKHF2,79666,-5.30E-01
FLJ13744,80078,1.79E-01
SEMA3F,6405,1.99E-01
OR52A1,23538,-1.33E-01
RGL1,23179,-4.72E-01
PIR,8544,5.50E-01
LOC728789,728789,-1.05E-01
ASCL1,429,-1.65E-01
FXYD2,486,3.72E-01
LOC400684,400684,1.54E-01
GSTM3,2947,-6.22E-01
ASPHD2,57168,-6.80E-01
NIFK-AS1,254128,5.47E-01
CATSPERG,57828,-1.42E-01
PTCH2,8643,-1.12E-01
GNRHR,2798,-1.08E-01
NUDT10,170685,-1.20E-01
ERICH3-AS1,101927320,1.12E-01
C5orf45,51149,1.90E-01
RBM20,282996,-4.51E-01
MAP10,54627,-9.92E-02
SWAP70,23075,-2.70E-01
NDUFB9,4715,-3.24E-01
CALY,50632,-2.25E-01
LOC283788,283788,-1.18E-01
ERBB4,2066,-1.89E-01
SLC38A4,55089,-5.90E-01
WWTR1,25937,-1.04
EFCAB6,64800,-1.31E-01
NUPR1,26471,-6.59E-01
LOC389765,389765,4.10E-01
ZNF606,80095,5.31E-01
TOB1-AS1,400604,-1.65E-01
CCDC38,120935,-1.41E-01
VASH1,22846,-9.34E-02
RBM45,129831,2.18E-01
COPS2,9318,4.09E-01
POU5F2,134187,-1.28E-01
OTOP2,92736,-1.89E-01
TP73,7161,1.63E-01
KCNA2,3737,-2.01E-01
PREX1,57580,2.65E-01
ZNF471,57573,-1.36E-01
DAPK1-IT1,100506897,-1.77E-01
TRBC2,28638,1.09E-01
TAF11,6882,2.77E-01
TGIF2LY,90655,-1.39E-01
MYCL,4610,4.21E-01
C8orf34,116328,-8.22E-02
CABP7,164633,-1.39E-01
FAM118A,55007,-2.46E-01
PWRN1,791114,-1.06E-01
PNMAL2,57469,-1.50E-01
LOC728730,728730,2.15E-01
FAM171A1,221061,-4.63E-01
ALG2,85365,1.33E-01
HLA-E,3133,-2.28E-01
HKR1,284459,-7.60E-02
PARP10,84875,-1.26E-01
ZNF417,147687,1.09E-01
ENO1,2023,6.45E-01
SPN,6693,-2.93E-01
C1orf167,284498,-1.21E-01
POT1-AS1,401398,-9.09E-02
LALBA,3906,-1.18E-01
SERTAD4-AS1,574036,-4.11E-01
NAA11,84779,-1.12E-01
GMDS-AS1,100508120,1.94E-01
SDF2L1,23753,-5.21E-01
LOC100134368,100134368,-1.16E-01
PROSER2,254427,5.68E-01
RMDN1,51115,-4.51E-01
GEMIN2,8487,2.83E-01
THEMIS,387357,-3.62E-01
CDC42SE1,56882,-2.68E-01
LINC01533,100996665,-1.37E-01
RSPH9,221421,-1.17E-01
LINC00382,101927195,-1.15E-01
LOC100289090,100289090,5.87E-01
BAZ1A,11177,2.87E-01
SLC16A6,9120,1.89E-01
DTNBP1,84062,2.91E-01
PRR22,163154,-1.26E-01
PTPN3,5774,3.51E-01
SAMSN1,64092,-6.29E-01
OR5L2,26338,-1.18E-01
SAMD4A,23034,-1.57E-01
CDH26,60437,-1.13E-01
ARCN1,372,-2.60E-01
TRAPPC8,22878,-1.81E-01
CNOT11,55571,3.28E-01
JSRP1,126306,2.36E-01
NDUFS3,4722,-4.11E-01
SSR4P1,728039,-1.11E-01
IFITM10,402778,-1.80E-01
EIF4G2,1982,-1.45E-01
SFXN1,94081,-5.10E-01
PIWIL1,9271,2.02E-01
MAN1C1,57134,-4.82E-01
LOC100507053,100507053,-9.15E-02
VWA5B2,90113,-1.94E-01
TRIP6,7205,6.27E-01
PPM1J,333926,2.13E-01
BRMS1L,84312,2.51E-01
ITPKC,80271,-2.88E-01
SIGLEC15,284266,2.61E-01
DGKZ,8525,-2.21E-01
PPAPDC1A,196051,5.71E-01
FLJ11292,55338,-1.61E-01
FCHO1,23149,2.31E-01
LOC441179,441179,4.94E-01
SLC2A11,66035,4.18E-01
CMTM6,54918,2.59E-01
SHBG,6462,-1.54E-01
ZNF678,339500,4.60E-01
SUGCT,79783,-4.50E-01
COL3A1,1281,1.04E-01
OR2M4,26245,-1.28E-01
BANK1,55024,-7.25E-01
SLC35G1,159371,-5.02E-01
MYO3A,53904,-9.21E-02
NDST4,64579,-7.28E-02
LOC100506530,100506530,-1.05E-01
ISM1,140862,5.53E-01
C9orf69,90120,-2.15E-01
C1QTNF3-AMACR,100534612,6.59E-01
SYCE1,93426,-8.14E-02
RABGAP1,23637,-3.73E-01
CDC20,991,8.20E-01
CD53,963,-5.61E-01
RAB33B,83452,4.51E-01
ODF1,4956,-1.48E-01
LPIN2,9663,-2.71E-01
DPAGT1,1798,4.80E-01
UBXN10,127733,-6.20E-01
TSPAN14,81619,-2.42E-01
LINC01482,101928104,-1.48E-01
ENTHD2,146705,-1.45E-01
PTP4A2,8073,-2.05E-01
RHBDL1,9028,1.39E-01
WDR18,57418,3.88E-01
CLSTN2,64084,2.26E-01
POLR2E,5434,3.73E-01
GRIA2,2891,-1.15E-01
LOC728805,728805,-1.23E-01
CAAP1,79886,1.06E-01
TAC1,6863,-1.24
KIAA0408,9729,-1.80E-01
PBX3,5090,-6.64E-01
ARL11,115761,2.77E-01
RGR,5995,-1.32E-01
C9orf3,84909,-2.79E-01
LRRC2,79442,4.95E-01
MYLK2,85366,-1.39E-01
COX19,90639,2.69E-01
DTNA,1837,-9.33E-02
LOC100506174,100506174,-9.53E-02
HBZ,3050,-1.24E-01
LOC100507110,100507110,3.36E-01
SC5D,6309,1.19E-01
MDH1,4190,-2.93E-01
CXorf31,724087,1.07E-01
LOC338620,338620,-2.64E-01
CHMP4A,29082,-2.69E-01
TIMM44,10469,2.50E-01
TMEM253,643382,1.89E-01
C10orf91,170393,-1.11E-01
TTC32,130502,4.27E-01
TRAPPC3,27095,-2.82E-01
VAV3,10451,6.53E-01
ZNF713,349075,1.29E-01
STARD13-AS,100874241,-1.21E-01
CTNNA2,1496,-2.12E-01
PAQR9,344838,-9.62E-02
TSPYL2,64061,-2.15E-01
CABP1,9478,2.08E-01
MGC24103,158295,-5.13E-01
PON2,5445,2.13E-01
LOC100996385,100996385,-1.13E-01
TRIM41,90933,-1.99E-01
AIPL1,23746,-1.15E-01
TMEM19,55266,2.70E-01
CNIH3,149111,4.99E-01
SLC15A2,6565,-2.84E-01
EPHA2,1969,-7.02E-01
KRT16,3868,2.36E-01
LAMA2,3908,-8.86E-02
CDK9,1025,-3.00E-01
SCN11A,11280,-1.39E-01
OXER1,165140,-9.42E-02
ABCA6,23460,-2.05E-01
TATDN3,128387,-1.54E-01
DACT3,147906,-7.29E-01
PSMC4,5704,-3.69E-01
ZC3H4,23211,-2.00E-01
TENM1,10178,-1.99E-01
A1BG-AS1,503538,1.20E-01
TMEM39B,55116,2.67E-01
CST2,1470,1.75E-01
C5orf66-AS1,101927953,-1.22E-01
ZNF230,7773,-9.27E-02
BMP8B,656,-2.85E-01
C15orf59,388135,-1.47E-01
RHBDL3,162494,-1.04E-01
ISOC2,79763,-2.61E-01
SLC39A8,64116,1.27E-01
LHFPL3-AS2,723809,-1.87E-01
TEKT5,146279,1.73E-01
GLRA3,8001,-9.57E-02
RND1,27289,-4.08E-01
C14orf1,11161,-1.04E-01
PKM,5315,-3.03E-01
DPYS,1807,9.52E-02
TRAC,28755,-4.82E-01
POLG,5428,-8.67E-02
RBBP9,10741,-8.90E-02
LHFPL4,375323,-1.94E-01
UBTD1,80019,1.50E-01
CCL4,6351,5.10E-01
YARS,8565,3.32E-01
DIP2B,57609,-2.98E-01
CHRAC1,54108,3.11E-01
MGC16275,85001,1.12E-01
ZNF492,57615,-1.64E-01
GAST,2520,1.28E-01
HSPB1,3315,-7.14E-01
HCCS,3052,3.83E-01
PFN4,375189,-1.10E-01
ENPP4,22875,-4.57E-01
ODF3L2,284451,-1.50E-01
LOC100507654,100507654,-1.40E-01
DLAT,1737,-4.61E-01
POU5F1P4,645682,1.98E-01
MRC1,4360,-9.69E-01
GNGT1,2792,1.02E-01
PIGC,5279,3.38E-01
MAEA,10296,-2.59E-01
BBC3,27113,2.23E-01
LOC100130111,100130111,-1.05E-01
ANKRD65,441869,-1.29E-01
FAM71B,153745,1.18E-01
RASA1,5921,3.48E-01
FBN2,2201,-9.26E-02
DOK2,9046,-2.35E-01
IFT27,11020,-3.21E-01
GPR82,27197,-9.01E-02
GBGT1,26301,3.50E-01
LHB,3972,1.64E-01
USP33,23032,1.07E-01
MIA,8190,-4.37E-01
CLEC12A,160364,-9.00E-02
CTIF,9811,-3.15E-01
FGFR3,2261,-7.26E-01
MIR143HG,728264,-7.57E-01
BRD7P3,23629,1.19E-01
HDGFL1,154150,-1.33E-01
CEBPA-AS1,80054,1.33E-01
THEMIS2,9473,-3.67E-01
ATP5G1,516,-3.16E-01
LSM3,27258,2.62E-01
LOC284561,284561,-1.17E-01
MAPK8IP1,9479,-1.46E-01
OR7C2,26658,-1.26E-01
PRO2949,55412,-7.81E-02
COLGALT2,23127,-1.20E-01
ARFIP1,27236,-2.44E-01
DAZAP1,26528,1.76E-01
RNF6,6049,3.55E-01
PRDM5,11107,1.47E-01
LOC100272217,100272217,2.89E-01
ATP6V1B1,525,-1.22E-01
ZBTB14,7541,2.43E-01
LOC100506557,100506557,-1.32E-01
KIF3B,9371,2.71E-01
CYBB,1536,-3.28E-01
MST1,4485,-4.75E-01
PRPF18,8559,-3.21E-01
KIAA1644,85352,-6.55E-01
PWRN2,791115,-8.38E-02
VNN2,8875,-3.49E-01
C1orf234,729059,9.07E-02
TMEM38B,55151,4.69E-01
MCEMP1,199675,7.27E-01
AMER2,219287,-2.10E-01
BCAS4,55653,1.51E-01
RTBDN,83546,-1.42E-01
DUSP5P1,574029,1.78E-01
CSH2,1443,-1.39E-01
LAD1,3898,-4.94E-01
NHEJ1,79840,-2.02E-01
SHROOM2,357,8.83E-01
MTG1,92170,-2.38E-01
ATP5L,10632,-2.79E-01
ZNF790-AS1,284408,-1.21E-01
PTCHD3P1,387647,-2.03E-01
MEGF8,1954,1.78E-01
RIMS1,22999,-1.15E-01
EMILIN2,84034,4.50E-01
PP12708,100130609,-7.34E-02
IL17RD,54756,1.02
LOC100287572,100287572,-3.44E-01
TSPAN32,10077,-1.91E-01
LCAT,3931,-9.85E-02
LOC143188,143188,-1.48E-01
PSMB10,5699,-4.70E-01
LINC01220,731223,-1.04E-01
LOC440117,440117,-9.25E-02
LOC730098,730098,-1.84E-01
ANKEF1,63926,1.98E-01
MZT2A,653784,2.41E-01
C5orf15,56951,2.61E-01
ACAD10,80724,1.21E-01
KCNA6,3742,-1.24E-01
ZNRF4,148066,-1.12E-01
LOC100505555,100505555,-1.63E-01
FAM78B,149297,-1.16E-01
GPR146,115330,-3.06E-01
CUEDC1,404093,3.75E-01
NLRP7,199713,-1.80E-01
ERC2-IT1,711,-1.43E-01
SMARCD3,6604,-5.70E-01
C2orf82,389084,-1.95E-01
AGPAT5,55326,3.03E-01
LOC101928443,101928443,1.93E-01
COLEC12,81035,-5.92E-01
LOC646736,646736,-6.85E-02
JAK3,3718,-1.25E-01
FKBP11,51303,7.04E-01
FNDC4,64838,-1.44E-01
TFAP2A-AS1,100130275,1.89E-01
FREM1,158326,3.72E-01
HFE,3077,-1.44E-01
TAS2R39,259285,-1.35E-01
LOC550113,550113,-1.11E-01
SPA17,53340,-3.70E-01
AAMP,14,3.31E-01
LOC100506974,100506974,-9.89E-02
SYT15,83849,-8.99E-02
FZD4,8322,-3.77E-01
CRYBB2,1415,-1.22E-01
PCDHB10,56126,5.68E-01
MBD5,55777,-2.09E-01
EME2,197342,-3.00E-01
CCL20,6364,1.13
RGS8,85397,-9.13E-02
POU6F2-AS2,100689074,4.72E-01
SLC2A3,6515,5.77E-01
NOX1,27035,3.48E-01
HEG1,57493,-6.55E-01
DRG2,1819,-1.42E-01
LOC100505656,100505656,-2.88E-01
MC2R,4158,1.15E-01
NSRP1,84081,2.88E-01
PDLIM7,9260,-7.48E-01
NFE4,58160,1.17E-01
RAB9BP1,9366,-1.04E-01
FSIP2,401024,-9.59E-02
ABO,28,-1.32E-01
CDK5R2,8941,-1.15E-01
TMPRSS13,84000,3.47E-01
TRAPPC2,6399,3.82E-01
PARP16,54956,2.16E-01
SLC7A13,157724,7.65E-02
SUSD3,203328,4.04E-01
PET117,100303755,4.20E-01
CBLN1,869,4.41E-01
EMP2,2013,-5.19E-01
KLRC4,8302,-8.62E-02
WEE1,7465,2.56E-01
NR1I3,9970,-1.09E-01
ZCCHC5,203430,-1.48E-01
IL36RN,26525,8.85E-02
MRPS6,64968,2.79E-01
ZNF597,146434,3.21E-01
OR2H2,7932,-1.68E-01
CELF4,56853,-1.38E-01
TUB,7275,-4.58E-01
CLRN1,7401,-1.27E-01
ESX1,80712,-1.16E-01
SERP2,387923,1.81E-01
PANK1,53354,4.95E-01
ATP2A1,487,1.34E-01
LILRB5,10990,-1.40E-01
OR2J3,442186,-9.03E-02
SERPINB9,5272,1.14E-01
KCNE1,3753,-1.06E-01
RNF165,494470,-9.44E-02
FAT3,120114,-1.62E-01
HOXB5,3215,3.75E-01
PCCB,5096,-1.29E-01
C15orf48,84419,-1.09
PCSK6,5046,-1.79E-01
FLJ35816,401114,-1.05E-01
BRF2,55290,2.29E-01
ITIH3,3699,-1.57E-01
KCTD4,386618,-2.97E-01
MS4A6E,245802,-8.60E-02
C1QA,712,-7.86E-01
SENP1,29843,1.37E-01
PLEKHM3,389072,-4.33E-01
PDIA2,64714,-1.24E-01
GAL3ST3,89792,-9.14E-02
LOC257152,257152,1.67E-01
CYYR1,116159,-5.80E-01
C1QTNF4,114900,-1.18E-01
CBR3-AS1,100506428,-1.39E-01
LHX1,3975,-1.09E-01
SLC30A7,148867,3.96E-01
UCK2,7371,4.20E-01
VDAC3,7419,3.59E-01
C15orf32,145858,-1.21E-01
CLDN17,26285,-1.35E-01
CDKL3,51265,2.38E-01
GGTLC1,92086,-5.16E-01
TIAM2,26230,-1.20E-01
TERF2IP,54386,-2.78E-01
LOC101927516,101927516,1.11E-01
LOC100996251,100996251,-1.07E-01
PAK1,5058,1.18E-01
LOC100506021,100506021,-1.52E-01
ABHD16B,140701,-1.32E-01
CDO1,1036,-2.92E-01
AJAP1,55966,-1.17E-01
ANKUB1,389161,-6.96E-02
HIST1H2BA,255626,-7.97E-02
TTC4,7268,2.15E-01
IMPG2,50939,-1.05E-01
CXorf36,79742,-1.11E-01
REM2,161253,1.98E-01
ZNF804B,219578,-9.85E-02
DKFZP434K028,26070,1.32E-01
STGC3,474171,-1.58E-01
AQP1,358,-6.75E-01
FGA,2243,1.81E-01
LUZP2,338645,-1.56E-01
ASB13,79754,3.53E-01
LRIG1,26018,-1.28E-01
LGALS3BP,3959,-3.43E-01
NKAIN2,154215,-9.74E-02
LOC100507150,100507150,-1.23E-01
EIF1AD,84285,2.86E-01
POLRMTP1,284167,-1.44E-01
HLA-DPA1,3113,-8.09E-01
SCARF1,8578,-1.01E-01
CTNNA3,29119,-4.40E-01
RRP7A,27341,-2.40E-01
PDCD1LG2,80380,1.32E-01
TLR8,51311,-1.36E-01
THAP7-AS1,439931,-1.29E-01
SNORD8,319103,-1.16E-01
SMUG1,23583,1.71E-01
SNX21,90203,-2.09E-01
MYH16,84176,7.13E-02
PAX4,5078,-1.22E-01
SDF2,6388,-2.45E-01
PRR9,574414,8.84E-01
NPTN-IT1,101241892,-5.25E-01
NHLRC4,283948,1.12E-01
KLK3,354,-1.07E-01
LSM4,25804,3.25E-01
SCOC-AS1,100129858,-1.11E-01
DNAH9,1770,-1.32E-01
LETM2,137994,1.70E-01
LY75,4065,6.88E-01
MECP2,4204,-1.38E-01
HIRA,7290,4.26E-01
MPDZ,8777,-6.90E-01
TTC33,23548,-1.23E-01
EML1,2009,-1.01
MYL4,4635,-9.32E-02
AKAP8,10270,2.66E-01
UBR3,130507,-1.13E-01
FOXI1,2299,1.19E-01
LOC100507513,100507513,-1.25E-01
MRO,83876,-9.30E-02
TREML4,285852,-1.26E-01
TGM4,7047,-9.21E-02
LINC00950,92973,-1.84E-01
ZFP37,7539,-1.96E-01
EPHX3,79852,4.41E-01
NECAB2,54550,-8.99E-02
AP2B1,163,3.58E-01
EMC7,56851,-3.06E-01
ST3GAL5,8869,-4.20E-01
RABGGTA,5875,-3.50E-01
TEX19,400629,8.64E-02
CCIN,881,-1.22E-01
MAP1LC3A,84557,-2.34E-01
MYO1B,4430,4.88E-01
ZNF818P,390963,3.28E-01
CCDC108,255101,-8.37E-02
DCST2,127579,-1.39E-01
TBC1D8B,54885,2.30E-01
PLCE1-AS2,101927049,1.05E-01
TRIM69,140691,-4.30E-01
GULP1,51454,1.31E-01
PIK3R5,23533,-2.03E-01
ZSCAN22,342945,1.78E-01
LOC101928201,101928201,-9.76E-02
ASB4,51666,-1.29E-01
LOC100507156,100507156,-1.17E-01
INSRR,3645,-1.28E-01
HEXDC,284004,-2.35E-01
ACE2,59272,8.22E-01
PLA2G12B,84647,3.57E-01
IFNA14,3448,8.83E-02
TRAF3IP2-AS1,643749,-2.41E-01
SEZ6,124925,-1.56E-01
DEFA6,1671,6.20E-01
SLC18A3,6572,-1.44E-01
DDX3Y,8653,-1.52E-01
ENOX1,55068,-3.48E-01
PLA2G5,5322,-7.76E-01
HEXA-AS1,80072,-1.15E-01
MIER2,54531,-1.02E-01
ARX,170302,-4.19E-01
AXL,558,-7.79E-01
UCHL1,7345,-6.18E-01
DEFA5,1670,1.11
USP54,159195,2.50E-01
ANKRD20A11P,391267,-1.95E-01
SLC30A9,10463,2.25E-01
C14orf181,400223,2.38E-01
LOC283682,283682,-8.74E-02
TNFRSF10C,8794,1.05E-01
RPL9,6133,1.01E-01
FGFBP2,83888,-3.65E-01
RNF141,50862,2.60E-01
SLC4A1,6521,-1.10E-01
OLFML1,283298,-5.96E-01
PLEKHH1,57475,-5.66E-01
ATP1A1,476,-3.90E-01
UBE2R2,54926,-1.82E-01
NOTCH4,4855,2.50E-01
TBC1D27,96597,-1.79E-01
ARMC9,80210,-1.04E-01
