Gene,Entrez,Fold change
MIR622,693207,-0.260044
MIS12,79003,-0.0780403
MIS18A,54069,-0.2106558
MIS18BP1,55320,-0.4134459
MISP,126353,0.0517169
MITF,4286,-0.0991034
MKI67,4288,0.7912116
MKKS,8195,0.2766135
MKL1,57591,-0.4171313
MKL2,57496,-0.0214452
MKLN1,4289,-0.1050535
MKNK1,8569,0.091545
MKNK2,2872,0.4013887
MKRN1,23608,-0.2223315
MKRN2,23609,-0.7238163
MKRN3,7681,0.1053551
MKS1,54903,0.2827106
MLANA,2315,0.203838
MLC1,23209,-0.4144938
MLEC,9761,0.3135834
MLF1,4291,-0.2488277
MLF2,8079,0.0889399
MLH1,4292,0.0047661
MLH3,27030,0.3590451
MLIP,90523,1.3887275
MLLT1,4298,-0.2370259
MLLT10,8028,0.5476784
MLLT11,10962,-0.2090878
MLLT3,4300,-0.2092215
MLLT4,4301,0.3910488
MLLT4-AS1,653483,-0.0193289
MLN,4295,-0.2989851
MLNR,2862,0.37087
MLPH,79083,-0.0746075
MLST8,64223,0.2323485
MLX,6945,0.1566437
MLXIP,22877,-0.6122592
MLXIPL,51085,-0.1047472
MLYCD,23417,0.2102441
MMACHC,25974,0.1944561
MMADHC,27249,-0.4952122
MMD,23531,-0.2221788
MME,4311,0.1271806
MMP1,4312,0.1032393
MMP10,4319,0.6256365
MMP11,4320,0.8939102
MMP12,4321,-0.1932416
MMP13,4322,0.2119745
MMP14,4323,0.395044
MMP15,4324,0.7859608
MMP16,4325,-0.3098899
MMP17,4326,0.994227
MMP19,4327,-0.114172
MMP2,4313,0.3039061
MMP20,9313,-0.232039
MMP24,10893,0.3575231
MMP25,64386,0.2152698
MMP26,56547,-0.3419006
MMP27,64066,-0.2206044
MMP28,79148,0.2395078
MMP3,4314,-0.421155
MMP7,4316,-0.4001085
MMP8,4317,-0.0005634
MMP9,4318,0.8626262
MMRN1,22915,0.5880905
MMRN2,79812,-0.3570122
MMS19,64210,0.0473386
MN1,4330,-0.117543
MNAT1,4331,-0.0097752
MNDA,4332,-0.2434887
MNS1,55329,-0.0820996
MNT,4335,0.0431235
MNX1,3110,0.3552113
MOAP1,64112,-0.6562349
MOB1A,55233,0.2501425
MOB3B,79817,-0.6181709
MOB4,25843,-0.40916
MOBP,4336,0.3771366
MOCOS,55034,0.4158039
MOCS1,4337,0.5036395
MOCS2,4338,-0.0122398
MOCS3,27304,-0.1193676
MOG,4340,0.6900499
MOGAT2,80168,-0.2297646
MOGS,7841,0.1514934
MOK,5891,0.0520115
MON1B,22879,0.1005688
MON2,23041,0.4917842
MORC1,27136,-0.768288
MORC2,22880,0.6405701
MORC3,23515,0.1600125
MORC4,79710,-0.265523
MORF4L1,10933,-0.1822523
MORF4L2,9643,0.2442833
MORN1,79906,0.2371054
MOS,4342,-0.1950309
MOSPD1,56180,0.019173
MOSPD2,158747,-0.4930557
MOSPD3,64598,0.1518701
MOXD1,26002,-0.4007598
MPC1,51660,-0.3497874
MPC2,25874,-0.1100851
MPDU1,9526,-0.107315
MPDZ,8777,-0.2490638
MPG,4350,0.32899
MPHOSPH10,10199,0.195793
MPHOSPH6,10200,0.1930181
MPHOSPH8,54737,-0.0088119
MPHOSPH9,10198,1.0047882
MPI,4351,0.3857822
MPL,4352,0.4378375
MPO,4353,1.0342607
MPP1,4354,0.1055744
MPP2,4355,0.195937
MPP3,4356,0.1639262
MPP5,64398,0.2672926
MPP6,51678,0.877225
MPPE1,65258,-0.6390407
MPPED1,758,0.1308395
MPPED2,744,-0.1966582
MPRIP,23164,0.0666857
MPST,4357,0.328368
MPV17,4358,-0.5040309
MPZ,4359,-0.1104105
MPZL1,9019,0.3621077
MPZL2,10205,-0.104905
MR1,3140,0.4990553
MRAS,22808,0.143227
MRC1,4360,-0.06464
MRC2,9902,0.5215228
MRE11A,4361,1.6016094
MREG,55686,-0.0313524
MRFAP1L1,114932,-0.318966
MRGBP,55257,0.0428924
MRM1,79922,0.350909
MROH7,374977,0.2442171
MROH7-TTC4,100527960,0.0256167
MROH9,80133,0.7517596
MRPL11,65003,-0.0629735
MRPL12,6182,0.3304691
MRPL13,28998,-0.1597515
MRPL15,29088,-0.0357666
MRPL16,54948,0.0290011
MRPL17,63875,0.0716326
MRPL18,29074,-0.3469602
MRPL19,9801,0.198537
MRPL2,51069,0.1014126
MRPL20,55052,0.2959591
MRPL22,29093,-0.0244773
MRPL23,6150,0.2370787
MRPL24,79590,-0.1966228
MRPL28,10573,0.3304325
MRPL3,11222,-0.073447
MRPL33,9553,-0.5708005
MRPL34,64981,0.076085
MRPL35,51318,-0.2198373
MRPL39,54148,-0.5611758
MRPL4,51073,0.5816772
MRPL40,64976,0.1241791
MRPL41,64975,0.2970888
MRPL42,28977,0.1753088
MRPL44,65080,0.0800551
MRPL46,26589,0.2347955
MRPL48,51642,0.1450266
MRPL49,740,0.1503578
MRPL52,122704,0.1869003
MRPL57,78988,0.0821263
MRPL9,65005,0.2162116
MRPS10,55173,0.044657
MRPS11,64963,0.6068249
MRPS12,6183,0.3829922
MRPS14,63931,-0.2012809
MRPS15,64960,0.0240784
MRPS16,51021,-0.1376914
MRPS18A,55168,0.5423261
MRPS18B,28973,0.2779128
MRPS18C,51023,0.465384
MRPS2,51116,0.3016507
MRPS22,56945,-0.0274679
MRPS27,23107,0.1812589
MRPS28,28957,-0.2428075
MRPS30,10884,-0.4248184
MRPS31,10240,-0.3043379
MRPS33,51650,-0.1234311
MRPS34,65993,0.1313716
MRPS35,60488,0.0231373
MRPS7,51081,0.1518126
MRS2,57380,-0.2361537
MRTO4,51154,-0.115639
MS4A1,931,-0.6089541
MS4A12,54860,0.3406079
MS4A2,2206,0.4427205
MS4A3,932,-0.0024982
MS4A4A,51338,0.1266568
MS4A5,64232,0.2552149
MS4A6A,64231,0.2897499
MSANTD2,79684,0.394256
MSC,9242,0.339139
MSH2,4436,-0.2762395
MSH3,4437,-0.1718172
MSH4,4438,0.5974011
MSH6,2956,-0.49168
MSI1,4440,0.28417
MSL1,339287,0.0409424
MSL2,55167,-1.062638
MSL3,10943,-0.0838821
MSLN,10232,0.2944001
MSMB,4477,0.9273962
MSMO1,6307,0.1153375
MSN,4478,-0.1429201
MSR1,4481,-0.4590034
MSRA,4482,-0.1550968
MSRB1,51734,0.712489
MSRB2,22921,0.3558382
MST1,4485,0.4163074
MST1L,11223,-0.5431338
MST1R,4486,0.1405799
MSTN,2660,-0.0742378
MSX1,4487,0.2268051
MSX2,4488,0.2777667
MT1E,4493,0.1859554
MT1F,4494,0.2040386
MT1G,4495,0.035701
MT1H,4496,0.1001512
MT1HL1,645745,0.2053531
MT1M,4499,0.2201227
MT1X,4501,0.189621
MT2A,4502,-0.1170594
MT3,4504,0.5263545
MT4,84560,0.0463299
MTA1,9112,-0.536334
MTA2,9219,0.5259828
MTAP,4507,-0.4400082
MTCH1,23787,-0.0865417
MTCH2,23788,0.1595186
MTCL1,23255,0.2888349
MTDH,92140,-0.3180251
MTERF1,7978,0.5324229
MTERF3,51001,-0.0595641
MTERF4,130916,0.3127892
MTF1,4520,0.5733277
MTF2,22823,-0.3926255
MTFR1,9650,0.1808593
MTG1,92170,0.5347627
MTHFD1,4522,-0.0183132
MTHFD2,10797,0.3031891
MTHFD2L,441024,-0.3132147
MTHFR,4524,0.7460456
MTHFS,10588,0.1977372
MTHFSD,64779,0.2518143
MTIF2,4528,-0.0657392
MTL5,9633,0.398708
MTM1,4534,0.2254165
MTMR1,8776,0.4411166
MTMR10,54893,0.3509139
MTMR11,10903,0.0846268
MTMR12,54545,-0.1535888
MTMR14,64419,0.2653588
MTMR2,8898,1.1683843
MTMR3,8897,-0.3536587
MTMR4,9110,0.3899494
MTMR6,9107,0.0687055
MTMR7,9108,1.015184
MTMR8,55613,0.3524428
MTMR9,66036,-0.1696511
MTNR1A,4543,-0.1262699
MTNR1B,4544,0.0058633
MTO1,25821,0.210058
MTOR,2475,-0.6625182
MTPAP,55149,-0.147659
MTR,4548,0.1001933
MTRF1,9617,0.2588371
MTRF1L,54516,-0.039972
MTRR,4552,0.2692728
MTSS1,9788,0.3686294
MTSS1L,92154,0.3289775
MTTP,4547,0.5334013
MTUS1,57509,-0.5002345
MTUS2,23281,-0.0585959
MTX1,4580,0.4944344
MTX2,10651,0.0602186
MUC1,4582,0.2941678
MUC13,56667,0.098011
MUC16,94025,-0.2912972
MUC2,4583,0.0683648
MUC3A,4584,0.3974473
MUC3B,57876,-0.1524725
MUC4,4585,0.4172341
MUC5AC,4586,0.7450316
MUC5B,727897,0.5317905
MUC6,4588,0.8171697
MUC7,4589,-0.8654593
MUL1,79594,0.0206592
MUM1,84939,0.4696869
MUS81,80198,0.0156795
MUSK,4593,0.472369
MUT,4594,0.2428722
MUTYH,4595,0.19828
MVB12B,89853,0.4013822
MVD,4597,-0.4543817
MVK,4598,0.745321
MVP,9961,0.2189024
MX1,4599,0.6462347
MX2,4600,0.1959136
MXD1,4084,0.464043
MXD3,83463,0.6037203
MXD4,10608,0.6865297
MXI1,4601,-0.0932953
MXRA5,25878,0.0647814
MXRA7,439921,-0.3705999
MXRA8,54587,-0.0493424
MYB,4602,-0.3610473
MYBBP1A,10514,0.2890864
MYBL1,4603,0.3044785
MYBL2,4605,0.2174972
MYBPC1,4604,0.9399881
MYBPC2,4606,0.3056714
MYBPC3,4607,0.3775858
MYBPH,4608,0.1488275
MYC,4609,-0.1658528
MYCBP,26292,0.2553189
MYCBP2,23077,0.2229589
MYCL,4610,0.3638819
MYCN,4613,0.6784517
MYCNOS,10408,0.5699022
MYCT1,80177,0.1296408
MYD88,4615,-0.1549824
MYEF2,50804,-0.7763998
MYF5,4617,0.4502512
MYF6,4618,-0.0309108
MYH1,4619,0.1430348
MYH10,4628,-0.2009132
MYH11,4629,-0.369166
MYH13,8735,0.3705422
MYH14,79784,0.1862039
MYH15,22989,0.2231679
MYH2,4620,-1.1237208
MYH3,4621,0.4383417
MYH4,4622,-0.5225097
MYH6,4624,0.2038641
MYH7,4625,0.3765247
MYH7B,57644,0.0279205
MYH8,4626,-0.8008896
MYH9,4627,0.1168849
MYL1,4632,0.4184665
MYL10,93408,-0.1016185
MYL12A,10627,-0.1687904
MYL12B,103910,0.1500355
MYL2,4633,0.1693728
MYL3,4634,0.0479211
MYL4,4635,0.3468298
MYL5,4636,-0.0021641
MYL6,4637,-0.1530568
MYL6B,140465,0.2872119
MYL7,58498,-0.3124146
MYL9,10398,0.7526433
MYLIP,29116,0.0922681
MYLK,4638,-0.0784981
MYLK3,91807,-0.771629
MYLPF,29895,-0.3859519
MYNN,55892,-0.0292137
MYO10,4651,0.4167402
MYO15A,51168,-0.1044833
MYO15B,80022,0.4273325
MYO16,23026,0.0105387
MYO19,80179,0.0789369
MYO1A,4640,0.0471496
MYO1B,4430,0.970192
MYO1C,4641,0.1010855
MYO1D,4642,0.16371
MYO1E,4643,0.1463244
MYO1F,4542,0.2796444
MYO3A,53904,-0.130927
MYO5A,4644,0.3503746
MYO5C,55930,0.0148257
MYO6,4646,-1.0753687
MYO7A,4647,0.7791991
MYO7B,4648,0.4163082
MYO9A,4649,-0.0794019
MYO9B,4650,0.1541511
MYOC,4653,-0.5758706
MYOD1,4654,-0.2144845
MYOF,26509,0.236069
MYOG,4656,0.9252883
MYOM1,8736,0.0892857
MYOM2,9172,0.6437524
MYOT,9499,0.0127242
MYOZ1,58529,-0.8656693
MYOZ2,51778,0.3959114
MYOZ3,91977,0.0731205
MYRF,745,0.3847412
MYRIP,25924,-0.6021987
MYT1,4661,0.2887956
MYT1L,23040,0.2545497
MZB1,51237,0.5045703
MZF1,7593,0.5442024
MZT2A,653784,0.3711086
MZT2B,80097,0.4537954
N4BP1,9683,-0.3471729
N4BP2L1,90634,-0.3849756
N4BP2L2,10443,-0.2009708
N4BP2L2-IT2,116828,-0.3526481
N4BP3,23138,0.0117158
N6AMT1,29104,0.2526362
NAA10,8260,0.3438661
NAA11,84779,0.2034543
NAA15,80155,-0.2843538
NAA16,79612,0.7227934
NAA35,60560,-0.2434559
NAA40,79829,0.2677535
NAA50,80218,0.1264411
NAA60,79903,0.5373635
NAAA,27163,-0.1769869
NAALAD2,10003,0.7074686
NAALADL1,10004,-0.1270894
NAB1,4664,0.1114209
NAB2,4665,0.3488934
NABP1,64859,0.1213476
NABP2,79035,0.5862096
NACA,4666,-0.3189169
NACA2,342538,0.0816312
NACAD,23148,0.3560437
NACAP1,83955,0.1338766
NACC2,138151,0.1306046
NADK,65220,0.8249314
NADSYN1,55191,0.5154335
NAE1,8883,-0.5644022
NAG18,57051,0.4061871
NAGA,4668,0.2872324
NAGK,55577,0.5061944
NAGLU,4669,0.4023952
NAGPA,51172,0.2778658
NAIP,4671,0.2103908
NAMPT,10135,-0.4042971
NANOG,79923,-0.5643075
NANS,54187,0.0324935
NAP1L1,4673,0.4032758
NAP1L2,4674,-0.2229676
NAP1L3,4675,-0.2884203
NAP1L4,4676,0.2928492
NAPA,8775,0.4704534
NAPG,8774,0.1387857
NARF,26502,0.2930219
NARFL,64428,0.7170538
NARS,4677,-0.1967921
NARS2,79731,0.2555556
NASP,4678,0.4230557
NAT1,9,-0.0011187
NAT10,55226,0.2843073
NAT2,10,0.473858
NAT6,24142,0.3338119
NAT8,9027,0.6915422
NAT8B,51471,0.7157322
NAT9,26151,0.3020419
NAV2,89797,-0.1881228
NAV3,89795,0.6358893
NBAS,51594,0.1644949
NBEA,26960,-0.4134787
NBEAL2,23218,0.6761134
NBL1,4681,0.1104639
NBN,4683,0.3540085
NBPF10,100132406,0.2817242
NBR1,4077,0.4510548
NBR2,10230,-0.0014083
NCALD,83988,0.0042505
NCAM1,4684,0.387516
NCAM2,4685,0.17384
NCAN,1463,-0.7448348
NCAPD2,9918,0.1453262
NCAPD3,23310,0.6965455
NCAPG,64151,0.6071465
NCAPG2,54892,-0.0221437
NCAPH,23397,0.6229684
NCAPH2,29781,0.5836269
NCBP1,4686,-0.831521
NCBP2,22916,0.0705512
NCDN,23154,0.6066486
NCF1C,654817,0.2313427
NCF2,4688,0.2902695
NCF4,4689,0.3493366
NCK1,4690,-0.4462897
NCK2,8440,-0.2151912
NCKAP1,10787,0.2262332
NCKAP1L,3071,0.2921754
NCKIPSD,51517,-0.5438692
NCL,4691,0.0254702
NCLN,56926,0.4051313
NCOA1,8648,-0.3801953
NCOA2,10499,-0.5935332
NCOA3,8202,-0.547233
NCOA4,8031,0.0717006
NCOA6,23054,-0.0111839
NCOR1,9611,-0.1497757
NCOR2,9612,0.6072666
NCR1,9437,0.4064402
NCR2,9436,0.4375821
NCR3,259197,0.3596248
NCS1,23413,0.0185269
NCSTN,23385,0.3316921
NDC1,55706,0.4215762
NDC80,10403,0.320156
NDE1,54820,0.2062572
NDEL1,81565,-0.0807116
NDFIP1,80762,-0.0241464
NDN,4692,0.0514899
NDNF,79625,-0.0028545
NDOR1,27158,0.4310523
NDP,4693,0.485885
NDRG1,10397,-0.2997206
NDRG2,57447,0.0969337
NDRG3,57446,0.2901518
NDRG4,65009,-0.1866349
NDST1,3340,0.7606274
NDST2,8509,0.1954157
NDST3,9348,0.8362653
NDST4,64579,0.1301432
NDUFA1,4694,-0.3177225
NDUFA10,4705,0.1754768
NDUFA13,51079,0.0586712
NDUFA2,4695,-0.6746657
NDUFA3,4696,0.1196579
NDUFA4,4697,-0.4791538
NDUFA4L2,56901,-0.4257847
NDUFA5,4698,0.2416598
NDUFA6,4700,-0.2989815
NDUFA7,4701,0.2466964
NDUFA8,4702,0.1339253
NDUFA9,4704,-0.0080146
NDUFAB1,4706,-0.0973431
NDUFAF1,51103,-0.048848
NDUFAF3,25915,0.1200306
NDUFAF4,29078,-0.2320423
NDUFAF5,79133,0.0722
NDUFAF7,55471,0.7310118
NDUFB1,4707,-0.2569136
NDUFB11,54539,0.2446121
NDUFB2,4708,0.0682516
NDUFB2-AS1,100134713,0.0154538
NDUFB3,4709,-0.121761
NDUFB4,4710,-0.294563
NDUFB5,4711,-0.6566898
NDUFB6,4712,-0.2211216
NDUFB7,4713,0.8527178
NDUFB8,4714,0.1751319
NDUFC1,4717,-0.6232529
NDUFC2,4718,-0.1812098
NDUFS1,4719,-0.3206617
NDUFS2,4720,-0.059196
NDUFS3,4722,-0.1690991
NDUFS4,4724,-0.7688889
NDUFS6,4726,-0.010016
NDUFS7,374291,0.2983332
NDUFS8,4728,-0.9997568
NDUFV1,4723,0.3898186
NDUFV2,4729,-0.3333318
NEAT1,283131,0.6749888
NEB,4703,0.4669185
NEBL,10529,-0.456151
NECAB2,54550,0.096924
NECAB3,63941,0.5020359
NECAP1,25977,-0.3309346
NECAP2,55707,0.0432199
NEDD4,4734,0.0111927
NEDD4L,23327,-0.3209471
NEDD8,4738,-0.3388428
NEDD9,4739,-0.1527406
NEFH,4744,-0.0854788
NEFL,4747,0.3745667
NEFM,4741,-0.3156467
NEIL1,79661,0.2799044
NEIL3,55247,0.2933021
NEK1,4750,0.9758355
NEK11,79858,0.2094249
NEK2,4751,0.4777551
NEK3,4752,0.2146051
NEK4,6787,-0.2312523
NEK7,140609,-0.1536649
NEK9,91754,0.2650951
NELFA,7469,-0.1198981
NELFB,25920,0.2880949
NELFCD,51497,0.3012159
NELFE,7936,0.1948087
NELL1,4745,-0.109232
NELL2,4753,-0.3815129
NEMF,9147,-0.0821615
NENF,29937,0.6082097
NEO1,4756,0.0257312
NES,10763,-0.0151393
NET1,10276,-0.0791221
NETO2,81831,0.2113946
NEU1,4758,-0.0826521
NEU2,4759,0.2276736
NEU3,10825,0.3537955
NEURL1,9148,0.3317875
NEUROD1,4760,-0.0688245
NEUROD2,4761,0.1730294
NEUROD4,58158,0.4152271
NEUROD6,63974,0.0761587
NEUROG1,4762,0.5308284
NEUROG2,63973,0.508665
NEUROG3,50674,0.5676409
NF1,4763,-0.9163643
NF2,4771,0.5047868
NFASC,23114,-0.2316594
NFAT5,10725,-0.1036013
NFATC1,4772,1.1004454
NFATC2IP,84901,0.3538391
NFATC3,4775,0.2667914
NFATC4,4776,0.5757467
NFE2,4778,-0.2419553
NFE2L1,4779,-0.1966038
NFE2L2,4780,-0.2668243
NFE2L3,9603,-0.0831531
NFIB,4781,-0.4725044
NFIC,4782,0.2903998
NFIL3,4783,-0.1701109
NFIX,4784,-0.7048029
NFKB1,4790,-0.0470162
NFKB2,4791,0.566652
NFKBIA,4792,-0.0915343
NFKBIB,4793,0.4063874
NFKBIE,4794,0.1214246
NFKBIL1,4795,-0.1598901
NFRKB,4798,0.2062854
NFS1,9054,0.3101394
NFU1,27247,-0.1490887
NFX1,4799,-0.2562848
NFYA,4800,0.3640068
NFYB,4801,-0.2086793
NFYC,4802,0.3527093
NGB,58157,0.2789785
NGDN,25983,0.3676587
NGF,4803,-0.679841
NGFR,4804,-0.6195735
NGFRAP1,27018,0.0358046
NGLY1,55768,-0.348357
NGRN,51335,-0.4156739
NHEJ1,79840,-0.1896752
NHLH1,4807,0.1458032
NHLH2,4808,0.2315171
NHLRC2,374354,-0.2166811
NHP2,55651,0.1185975
NHP2L1,4809,0.1786998
NID1,4811,0.4489217
NID2,22795,-0.0975102
NIF3L1,60491,-0.1203718
NIN,51199,0.364588
NINJ1,4814,0.5828422
NINJ2,4815,0.5854136
NINL,22981,0.0890078
NIP7,51388,-0.0054856
NIPA2,81614,-0.2129628
NIPAL2,79815,0.0543383
NIPAL3,57185,0.5870534
NIPBL,25836,-0.4250087
NIPSNAP1,8508,0.3011879
NIPSNAP3B,55335,0.0309034
NISCH,11188,0.186966
NIT1,4817,0.120427
NIT2,56954,0.2087119
NKAIN1,79570,0.0221733
NKG7,4818,-0.1064974
NKIRAS2,28511,0.1850112
NKRF,55922,0.0661545
NKTR,4820,-0.4688591
NKX2-1,7080,0.2008486
NKX2-2,4821,-0.1644458
NKX2-5,1482,0.4361978
NKX2-8,26257,0.2363628
NKX3-1,4824,-0.2522695
NKX3-2,579,0.6276251
NKX6-1,4825,0.3397034
NLE1,54475,0.8950024
NLGN1,22871,-0.0379859
NLGN3,54413,0.3439761
NLGN4X,57502,-0.1957405
NLGN4Y,22829,-0.3291439
NLK,51701,0.0424702
NLRP1,22861,1.1043822
NLRP2,55655,0.4193178
NLRP3,114548,0.1656763
NLRX1,79671,0.1639836
NMB,4828,-0.1054521
NMBR,4829,0.0460461
NMD3,51068,0.1636985
NME1,4830,-0.2903158
NME3,4832,0.5230781
NME4,4833,0.4266082
NME5,8382,0.1087428
NME6,10201,0.0610763
NME7,29922,-0.1804366
NME8,51314,0.3700449
NMI,9111,0.1531063
NMNAT2,23057,0.4068161
NMRK1,54981,0.1284179
NMRK2,27231,-0.0917198
NMT1,4836,0.4708824
NMT2,9397,0.4279128
NMU,10874,0.5997039
NMUR1,10316,-0.029334
NNAT,4826,0.562193
NNMT,4837,0.4093938
NNT,23530,-0.4750173
NOC2L,26155,0.6257281
NOC3L,64318,0.1681548
NOC4L,79050,0.7298677
NOD1,10392,0.103147
NOD2,64127,0.0389789
NODAL,4838,-0.3336304
NOL10,79954,0.1644775
NOL11,25926,0.199738
NOL12,79159,1.3454411
NOL3,8996,0.4302299
NOL4,8715,-0.5401371
NOL6,65083,0.4858332
NOL7,51406,0.860097
NOL8,55035,-0.0727648
NOL9,79707,0.064026
NOLC1,9221,0.2217099
NONO,4841,0.2614567
NOP10,55505,0.1768955
NOP14,8602,0.0447353
NOP14-AS1,317648,-0.4578536
NOP16,51491,0.327695
NOP2,4839,0.2129012
NOP56,10528,0.5571685
NOS1,4842,-0.1628107
NOS1AP,9722,0.984161
NOS2,4843,0.4101067
NOS3,4846,0.0868336
NOSIP,51070,0.2089409
NOTCH1,4851,0.2810206
NOTCH2,4853,-0.3286872
NOTCH2NL,388677,-0.0189662
NOTCH3,4854,0.2778521
NOTCH4,4855,0.3191074
NOV,4856,0.2086897
NOVA1,4857,-0.0819612
NOVA2,4858,-0.3982146
NOX1,27035,1.2683509
NOX3,50508,0.1126333
NOX4,50507,-0.7203628
NOX5,79400,-0.0067688
NPAP1,23742,0.1768715
NPAS1,4861,0.1850824
NPAS2,4862,0.868296
NPAS3,64067,1.1432781
NPAT,4863,0.2503421
NPBWR2,2832,-0.0666265
NPC1,4864,-0.3911162
NPC1L1,29881,0.11132
NPC2,10577,0.0821282
NPDC1,56654,1.1730785
NPEPL1,79716,0.6864974
NPEPPS,9520,0.1787362
NPFF,8620,0.4319802
NPFFR1,64106,-0.4358269
NPHP1,4867,0.3593488
NPHP4,261734,0.4253174
NPHS1,4868,0.2860735
NPHS2,7827,0.2073609
NPIPA1,9284,0.2556236
NPIPB15,440348,0.6187031
NPIPB3,23117,-0.1986119
NPL,80896,0.553118
NPLOC4,55666,0.0348663
NPM1,4869,-0.5417151
NPM3,10360,0.181672
NPPA,4878,0.08957
NPPB,4879,-0.4581286
NPPC,4880,0.8326602
NPR1,4881,0.2434159
NPR2,4882,0.4598225
NPR3,4883,0.412054
NPRL2,10641,0.8652952
NPRL3,8131,0.9745076
NPTN,27020,-0.4224832
NPTX1,4884,0.1447322
NPTX2,4885,0.04149
NPTXR,23467,-0.2772647
NPVF,64111,0.5187026
NPY,4852,0.1600629
NPY1R,4886,-0.0141035
NPY2R,4887,0.7654077
NPY4R,5540,0.2767159
NPY5R,4889,0.13145
NPY6R,4888,0.0473487
NQO1,1728,0.7079157
NQO2,4835,0.0200035
NR0B1,190,-0.3954237
NR0B2,8431,-0.1555992
NR1D2,9975,-0.622035
NR1H2,7376,0.2735769
NR1H3,10062,0.2554827
NR1H4,9971,0.1838566
NR1I2,8856,0.3884567
NR1I3,9970,0.0997774
NR2C1,7181,0.4884461
NR2C2,7182,0.5098992
NR2E1,7101,0.2203281
NR2E3,10002,-0.1013311
NR2F1,7025,-0.2667685
NR2F2,7026,-0.2682081
NR2F6,2063,0.5044823
NR3C1,2908,-0.4472817
NR3C2,4306,-0.2808429
NR4A1,3164,-1.1195528
NR4A2,4929,-1.6839134
NR4A3,8013,-0.9470901
NR5A1,2516,0.3582654
NR5A2,2494,0.1195488
NR6A1,2649,-0.7970661
NRAP,4892,-0.5504231
NRAS,4893,-0.17319
NRBF2,29982,0.0362069
NRBP1,29959,0.6351544
NRCAM,4897,0.1021408
NRD1,4898,0.1723258
NRDE2,55051,0.2379111
NREP,9315,0.3065468
NRF1,4899,0.5306212
NRG1,3084,-0.9354442
NRG2,9542,0.8377586
NRGN,4900,-0.4200827
NRIP1,8204,-0.1482344
NRIP2,83714,0.0460222
NRIP3,56675,-0.1347851
NRL,4901,0.6968133
NRN1,51299,-0.1697813
NRP1,8829,-0.2146181
NRP2,8828,-0.26363
NRSN2,80023,0.5419466
NRTN,4902,0.3767645
NRXN1,9378,-0.4279001
NRXN2,9379,0.5595164
NRXN3,9369,0.5739557
NSA2,10412,-0.5515765
NSD1,64324,-0.0459284
NSDHL,50814,0.3365557
NSF,4905,-0.2443893
NSFL1C,55968,0.2440234
NSG1,27065,-0.4663693
NSL1,25936,-1.0382255
NSMAF,8439,0.0376457
NSMCE4A,54780,-0.2294142
NSMF,26012,0.424179
NSUN3,63899,-0.1775359
NSUN5,55695,0.6601665
NSUN5P1,155400,0.8054473
NSUN5P2,260294,0.5635404
NSUN6,221078,0.0152636
NSUN7,79730,0.1363355
NT5C,30833,-0.0695063
NT5C2,22978,0.1815115
NT5DC2,64943,0.6632826
NT5DC3,51559,0.0569516
NT5E,4907,-0.1006319
NT5M,56953,0.2825083
NTAN1,123803,0.1601009
NTF3,4908,0.0993579
NTHL1,4913,0.6976561
NTM,50863,0.4950215
NTN1,9423,0.1208318
NTN3,4917,0.0364985
NTNG1,22854,0.6333341
NTRK1,4914,1.3049268
NTRK2,4915,-0.567362
NTRK3,4916,0.3543382
NTS,4922,-0.0268621
NTSR1,4923,0.0812114
NTSR2,23620,0.0861719
NUAK1,9891,0.0428215
NUBP1,4682,-0.2109237
NUBP2,10101,0.4868448
NUBPL,80224,0.0079073
NUCB1,4924,0.7518312
NUCB2,4925,0.1138
NUCKS1,64710,-0.2390935
NUDC,10726,0.1721367
NUDCD3,23386,0.4787987
NUDT1,4521,0.6586173
NUDT11,55190,-0.8678847
NUDT13,25961,-0.326946
NUDT15,55270,-0.0778203
NUDT18,79873,0.1362217
NUDT2,318,0.1008961
NUDT21,11051,0.1775567
NUDT3,11165,0.1114733
NUDT4,11163,0.3342508
NUDT6,11162,-0.7284005
NUDT7,283927,0.256578
NUDT9,53343,-0.0466129
NUFIP1,26747,-0.3834029
NUMA1,4926,0.7090739
NUMB,8650,0.3105614
NUP107,57122,-0.0558824
NUP133,55746,-0.0770514
NUP153,9972,0.0019586
NUP155,9631,-0.0438187
NUP160,23279,-0.42018
NUP188,23511,0.8099678
NUP205,23165,-0.3275333
NUP210,23225,0.7459238
NUP214,8021,0.12358
NUP37,79023,-0.0649003
NUP43,348995,0.1550056
NUP50,10762,-0.5900015
NUP54,53371,-0.1508094
NUP62,23636,0.3160697
NUP62CL,54830,-0.2996457
NUP85,79902,0.4913522
NUP88,4927,-0.2655777
NUP93,9688,0.6966951
NUP98,4928,0.6531484
NUPL1,9818,-0.3325076
NUPL2,11097,0.2007711
NUPR1,26471,0.0072801
NUS1P3,11049,0.1486334
NUSAP1,51203,0.4230968
NUTF2,10204,0.3995948
NVL,4931,-0.1548068
NXF1,10482,0.3072318
NXF2,56001,-0.0585832
NXF3,56000,0.3257648
NXN,64359,-0.1763117
NXPE3,91775,-0.5907453
NXPE4,54827,0.1010376
NXPH3,11248,0.0016888
NXPH4,11247,-0.0858045
NXT1,29107,0.2284692
NXT2,55916,0.5664578
NYNRIN,57523,-0.2294324
NYX,60506,0.2668754
OARD1,221443,0.0833835
OAS1,4938,0.9510672
OAS2,4939,0.1387832
OAS3,4940,0.4106428
